earnings,persons,kind,u18,ins,med_exp,div,assist,self_emp,unemp,spanish
130000,1,3,0,0,3000,0,0,2,2,2
60000,1,2,0,0,200,0,0,2,2,2
22900,1,2,0,0,200,0,0,2,2,2
900,1,3,0,0,40,0,1000,2,2,2
2200,1,3,0,0,40,0,0,2,2,2
0,1,3,0,0,0,0,0,2,2,2
15000,1,3,0,0,40,0,0,2,2,2
7150,1,3,0,0,40,0,0,2,2,2
2200,1,3,0,0,0,0,0,2,2,2
500,3,3,1,0,100,0,0,2,2,1
25300,2,2,0,0,0,0,0,2,2,1
100000,1,2,0,1200,1000,0,0,2,2,2
53000,1,3,0,850,0,0,0,2,2,2
64200,1,3,0,1200,0,200,0,2,2,2
0,1,3,0,0,0,0,0,2,2,2
84000,1,3,0,2600,600,0,0,2,2,2
0,1,3,0,0,0,0,0,2,2,1
0,1,3,0,0,0,0,0,2,2,1
44000,1,2,0,550,0,0,0,2,2,2
50000,1,3,0,550,4000,0,0,2,2,2
60000,1,3,0,12000,50,0,0,2,2,2
210000,4,1,0,22000,2900,2010,0,2,2,1
440000,4,1,2,6000,1100,0,0,2,1,1
123000,5,1,2,6000,1500,0,0,2,2,2
68000,3,1,0,2280,2400,0,0,2,2,2
0,1,2,0,0,0,0,0,2,2,2
197000,1,3,0,2600,25,0,0,2,2,2
166000,2,1,0,3600,3300,3500,0,2,1,2
118000,1,2,0,2000,1500,0,0,2,2,2
68000,1,3,0,2000,1500,0,0,2,2,2
60000,1,3,0,1200,200,0,0,2,2,2
56000,1,3,0,0,0,0,0,2,2,2
67000,1,3,0,1500,3000,0,0,2,2,2
140000,2,3,0,1500,3000,1,0,2,2,2
41000,3,3,2,0,0,0,0,2,2,2
75000,1,2,0,2400,50,50,0,2,1,2
700000,3,1,1,6000,850,5000,0,2,2,2
4000,1,2,0,0,0,0,0,2,2,1
300000,3,1,1,3900,11100,11,0,2,2,2
250000,2,1,0,1200,300,0,0,2,2,2
50000,1,2,0,1200,100,0,0,2,2,2
60000,1,3,0,0,200,0,0,2,2,2
72400,3,3,0,2400,7500,0,0,2,2,2
300000,5,1,3,1000,5000,1600,0,2,2,2
186000,3,1,1,2200,12000,100,0,2,2,2
227000,4,1,2,7500,10800,0,0,2,2,2
210000,3,1,1,0,0,0,0,2,2,2
0,5,3,4,0,0,0,0,2,2,2
0,4,3,2,0,0,0,0,2,2,2
0,1,3,0,0,325,0,0,2,2,2
110000,1,3,0,4000,0,0,0,2,2,2
0,1,2,0,25,12,0,0,2,2,2
95000,1,3,0,7500,800,220,0,2,2,1
48000,1,2,0,0,0,0,0,2,2,1
70000,1,3,0,1500,3000,0,0,2,2,1
100000,1,2,0,7500,800,0,0,2,2,2
100000,1,3,0,0,0,10,0,2,1,2
0,1,3,0,0,500,1000,0,2,2,2
0,1,3,0,9576,500,0,0,2,2,2
182000,2,1,0,926,750,3300,0,2,2,2
127000,2,1,0,926,750,8001,0,2,2,2
9800,2,3,0,0,0,0,0,2,2,1
58000,1,2,0,2500,100,0,0,2,2,2
75000,1,3,0,3000,100,0,0,2,2,2
60000,1,2,0,1500,3000,0,0,2,2,2
75000,1,2,0,1500,3000,75,0,2,2,2
0,1,3,0,1000,500,0,0,2,2,2
85000,2,3,1,0,900,0,0,2,2,2
0,1,2,0,0,0,0,0,2,2,2
75000,2,3,0,1200,300,0,0,2,2,2
95000,1,3,0,1200,1500,0,0,2,2,2
163000,4,1,2,0,1720,5000,0,2,2,2
120000,1,3,0,2500,100,2000,0,2,2,2
83000,1,2,0,2500,200,500,0,2,2,1
320000,4,1,2,926,400,1650,0,2,2,2
235000,4,1,0,10800,700,5660,0,2,2,2
120000,1,2,0,2500,200,10000,0,2,2,2
70000,1,2,0,0,5000,11,0,1,2,2
290000,4,1,2,10800,2900,450,0,2,2,1
0,2,3,0,0,0,0,0,2,2,2
0,3,3,0,3300,250,0,0,2,2,2
40000,1,3,0,4560,250,400,0,1,1,2
70000,1,2,0,2604,3000,0,0,2,2,2
32000,1,2,0,0,200,0,5600,2,2,2
0,1,2,0,0,0,0,0,2,2,2
58000,1,3,0,0,500,0,0,2,2,2
79000,1,2,0,600,50,500,0,2,2,2
38000,1,3,0,4650,0,0,0,2,2,2
18700,2,3,1,0,0,0,0,2,1,2
45000,2,1,0,0,0,0,0,2,2,2
10000,3,3,1,0,20,0,0,2,2,2
10000,2,3,1,0,20,0,0,2,2,2
58000,5,1,3,0,596,0,0,2,2,1
95000,1,3,0,2000,500,0,0,2,2,2
150000,4,1,2,4000,1000,50000,0,2,2,2
0,1,2,0,1800,1300,8000,0,2,2,2
130000,3,1,1,3000,13000,0,0,1,2,1
0,3,1,0,3000,0,0,0,2,2,2
80000,1,3,0,150,0,0,0,2,1,2
300000,1,2,0,150,0,0,0,2,2,2
114000,4,1,2,4800,4000,0,0,2,2,2
45000,1,2,0,900,200,0,0,2,2,2
108000,1,3,0,1200,800,0,0,2,2,2
175000,4,1,2,4000,1000,0,0,2,2,2
0,1,3,0,0,0,0,0,2,2,2
0,2,3,0,0,0,0,0,2,2,2
70000,3,3,2,0,40,0,0,2,2,2
0,1,2,0,0,500,250,0,2,2,2
0,1,3,0,0,100,0,0,2,2,2
268000,2,1,0,1245,800,0,0,2,2,2
0,1,2,0,0,0,0,0,2,2,2
0,1,2,0,0,0,0,0,2,2,2
281400,2,1,0,10300,10200,26900,0,2,2,2
133000,1,2,0,2500,4000,0,0,2,2,1
0,4,1,0,0,0,0,0,2,2,2
26400,4,3,1,2080,0,0,0,2,2,2
37000,3,1,1,0,500,0,0,2,2,2
25000,4,3,3,0,0,0,0,2,2,2
123000,2,1,0,1200,200,0,0,2,2,2
175000,1,3,0,2500,4000,77,0,2,2,2
80000,1,3,0,4200,500,0,0,2,2,2
30000,2,1,0,0,0,0,0,2,2,1
162000,3,1,0,2859,9000,0,0,2,2,2
60000,1,3,0,2000,2000,0,0,2,2,1
97002,6,1,4,0,3400,8,0,1,2,2
18000,1,2,0,1820,125,0,0,2,2,2
207000,2,1,0,4000,500,500,0,2,2,2
43000,5,2,1,0,0,0,0,1,2,1
20000,1,2,0,0,0,0,0,1,2,1
25000,4,3,2,0,200,0,0,2,2,2
80000,1,3,0,2500,275,0,0,2,2,2
149,1,3,0,1820,125,0,0,2,2,2
110000,1,2,0,0,0,1250,0,2,2,1
52000,2,2,0,40,300,50,0,2,2,2
52400,1,3,0,0,200,0,0,2,2,2
0,5,3,4,0,0,0,0,2,2,2
26000,1,2,0,0,0,0,0,2,2,2
78000,4,1,1,0,100,0,0,2,2,1
0,1,3,0,1200,4000,7865,0,2,2,2
100000,2,1,0,3700,960,0,0,2,2,2
60000,1,3,0,0,0,0,0,2,2,2
150000,1,2,0,2500,200,10000,0,2,2,2
80000,1,2,0,3000,80,0,0,2,2,2
40000,1,3,0,800,500,0,0,2,2,2
76250,2,3,0,4900,1300,0,0,1,2,2
83505,1,3,0,4900,1300,0,0,2,2,2
80000,1,2,0,0,0,0,0,2,2,2
71000,3,3,2,250,0,0,0,2,2,2
0,1,3,0,1200,4000,0,0,2,2,2
0,1,3,0,1100,200,0,0,2,2,2
240000,4,1,2,6266,1936,0,0,2,2,2
17000,1,2,0,0,0,0,0,1,2,1
20000,1,2,0,0,0,0,0,1,2,1
20000,1,2,0,0,0,0,0,1,2,1
0,1,2,0,0,200,0,0,2,2,1
7680,3,2,1,0,0,0,0,2,2,2
0,1,3,0,0,0,0,0,2,2,2
450000,1,3,0,0,50,100,0,2,2,2
580000,1,3,0,0,13000,200,0,2,2,2
58500,1,3,0,360,600,200,0,2,2,2
45000,1,3,0,600,0,0,0,2,2,2
61000,1,3,0,0,0,0,0,2,2,2
7500,1,2,0,0,0,0,6000,2,2,2
30380,3,3,1,0,5000,125,0,2,1,2
240000,3,1,1,6266,1836,0,0,2,2,1
40400,4,1,0,4560,1350,0,0,2,1,1
35000,2,3,1,0,300,0,0,2,2,2
0,1,2,0,0,50,0,0,2,2,2
0,1,2,0,2496,800,6000,0,2,2,2
0,3,3,2,0,300,0,0,2,2,2
200000,1,2,0,0,50,5000,0,2,2,2
110000,1,3,0,0,15000,2000,0,2,2,2
275000,4,1,2,2000,16200,665,0,2,2,2
320000,1,3,0,444,0,0,0,2,2,1
75000,1,3,0,2500,100,520,0,2,1,2
32000,1,2,0,360,600,0,0,2,2,2
75300,1,2,0,2500,100,0,0,2,2,2
1099999,2,1,0,2400,1200,0,0,2,2,2
125000,1,3,0,0,300,500,0,2,2,2
116913,2,1,0,2000,500,0,0,2,2,2
50000,2,1,0,0,0,0,0,2,2,2
0,1,3,0,0,0,0,0,2,2,1
16000,1,2,0,0,0,0,0,2,1,2
47772,1,2,0,600,0,0,0,2,2,2
17499,1,2,0,0,50,0,0,2,1,1
35000,1,3,0,0,14000,0,0,2,1,1
71000,1,2,0,150,80,0,0,2,2,2
400,2,3,0,320,0,0,0,2,2,2
0,1,2,0,1000,0,0,0,2,2,2
205000,1,3,0,0,300,1250,0,2,2,2
50000,1,3,0,900,0,0,0,2,2,2
54000,1,2,0,2400,50,0,0,2,2,2
58000,1,2,0,0,0,0,0,2,2,2
30000,1,3,0,0,350,0,0,2,2,2
20000,1,2,0,2000,100,0,0,2,2,2
100000,1,2,0,1500,400,0,0,2,2,2
80000,1,2,0,1500,300,0,0,2,2,2
150000,1,2,0,6000,3000,1,0,2,2,2
180001,3,1,1,8000,0,0,0,2,2,2
283000,2,1,0,60,0,0,0,2,2,1
89000,3,1,1,4800,7000,0,0,2,2,1
48000,1,2,0,2100,1500,10,0,2,2,1
0,2,1,0,9600,3120,0,0,2,2,1
0,1,3,0,1200,4000,1,0,2,2,1
44000,1,3,0,320,0,0,0,2,1,2
75000,1,3,0,6000,3000,0,0,2,2,1
0,1,2,0,0,0,0,0,2,2,1
205000,2,1,0,2000,10000,509,0,2,2,1
0,1,3,0,100,100,0,0,2,2,1
187000,1,3,0,0,100,0,0,2,2,1
129000,1,3,0,1200,500,1000,0,2,2,2
84000,1,2,0,1200,500,1,0,2,2,1
159000,1,3,0,0,100,3,0,2,2,1
115000,1,3,0,3600,1500,0,0,2,2,1
0,2,3,1,0,0,0,0,2,2,1
85000,1,3,0,420,0,0,0,2,1,1
12000,1,3,0,0,0,0,0,2,2,1
0,1,3,0,140,20,0,0,2,2,1
440000,3,1,1,4000,1000,8000,0,2,2,1
106500,1,2,0,1020,800,0,0,2,2,1
446500,3,1,1,7000,2500,400,0,1,2,1
0,1,2,0,0,0,0,0,2,2,1
232000,2,1,0,6000,700,200,0,2,1,1
0,1,3,0,0,50,0,6000,2,2,1
119001,5,1,3,16000,3300,1200,0,1,2,1
68000,1,2,0,420,0,0,0,2,1,2
75000,1,2,0,3600,1500,0,0,2,2,1
89000,4,1,0,0,40,0,0,2,2,1
19000,1,2,0,0,200,0,4000,2,1,1
95000,3,1,1,0,13000,0,0,1,2,1
985000,4,2,1,1000,600,0,0,2,2,1
35000,2,3,1,0,100,0,0,2,2,1
31000,4,1,1,0,0,0,0,2,2,1
460000,4,1,2,6626,800,2650,0,2,2,1
70000,1,3,0,3600,40,0,0,2,2,1
500000,1,2,0,6000,100,0,0,2,2,2
0,1,2,0,6000,4000,40000,0,2,2,1
52000,4,1,2,0,0,0,0,2,2,1
109000,1,3,0,1200,1500,200,0,2,2,1
39801,1,2,0,1200,200,200,0,1,2,2
5000,2,3,1,0,0,0,1000,1,2,1
58000,1,3,0,900,700,0,0,2,2,1
0,1,3,0,2000,5000,3723,0,2,2,2
57000,1,3,0,0,0,0,0,2,2,1
9000,4,1,2,0,0,0,0,2,2,1
256250,2,1,0,0,900,0,0,1,2,1
53000,1,3,0,360,600,100,2000,2,1,1
12000,3,2,2,0,0,0,0,2,2,1
28000,1,3,0,0,0,0,0,2,2,1
112000,1,3,0,0,100,0,0,2,2,1
56000,6,1,3,3120,50,0,0,2,2,1
65000,1,2,0,500,120,8000,0,2,2,1
38000,1,3,0,500,288,75,0,2,2,2
84000,1,3,0,500,1500,0,0,2,2,1
30000,1,2,0,600,200,5,0,2,2,1
12000,1,3,0,0,0,0,0,2,2,1
75000,1,2,0,0,200,0,0,2,2,1
2400,1,3,0,340,120,0,0,2,1,1
0,1,3,0,0,0,0,0,2,2,1
12500,1,2,0,0,0,0,0,2,2,1
14000,1,2,0,0,0,0,0,2,2,1
13000,1,2,0,0,400,0,0,2,2,1
290000,2,1,0,2500,3000,2500,0,2,2,2
0,1,2,0,500,500,0,0,2,2,1
52000,3,3,0,1100,50,0,0,2,2,1
210000,4,1,2,600,70,425,0,2,2,1
38000,1,3,0,287,300,0,0,2,1,1
227000,2,1,0,3250,800,800,0,2,2,1
0,1,2,0,1000,500,0,0,2,2,2
220000,2,1,0,2300,3500,630,0,2,2,2
264000,3,1,1,4500,1500,0,0,2,2,2
100000,2,1,0,3000,700,0,0,2,2,2
0,1,2,0,0,0,0,0,2,2,2
189000,1,2,0,3000,950,10000,0,2,2,2
115000,1,2,0,1500,2000,0,0,2,2,2
519000,3,1,1,3000,6000,200,0,2,2,2
78000,3,2,0,1500,1900,0,0,2,2,2
29500,1,2,0,0,0,0,0,2,2,2
17000,3,3,2,0,0,0,0,2,2,2
82000,2,2,0,320,0,0,0,2,1,2
0,2,1,0,478,2000,0,0,2,2,2
0,1,3,0,7200,1500,0,0,2,2,2
0,1,2,0,0,0,0,0,2,2,2
1314,3,2,0,431,600,0,0,2,1,2
550000,2,1,0,0,1650,0,0,2,2,2
450000,3,1,1,6000,6000,1000,0,2,2,2
216800,2,1,0,1820,700,100,0,2,2,2
88500,3,3,1,6000,2000,0,0,2,2,2
1080,2,3,1,2900,1070,0,0,2,1,2
0,1,3,0,660,420,0,0,2,2,2
0,1,3,0,140,50,0,0,2,2,2
125000,2,1,0,500,1000,20,0,2,2,2
0,1,3,0,0,500,0,0,2,2,2
251000,4,1,2,6000,1000,31,0,2,2,2
15002,4,1,1,4400,2700,0,0,2,2,2
15002,2,3,1,1500,500,0,0,2,2,2
49000,1,3,0,0,0,0,0,2,2,2
0,1,3,0,0,0,0,0,2,2,2
43000,2,3,0,0,80,0,0,2,2,2
43000,1,3,0,3600,0,0,0,2,2,2
0,1,2,0,0,0,0,0,2,2,2
0,1,3,0,0,0,0,0,2,2,2
0,1,2,0,0,10,0,0,2,2,2
18399,1,3,0,73,100,0,0,2,1,2
120000,2,1,0,6000,400,0,0,2,2,2
0,1,2,0,0,60,0,0,2,2,2
0,3,3,0,0,10,0,0,2,2,2
12500,3,3,1,2400,350,0,0,2,2,2
12500,2,3,1,2400,350,0,0,2,2,2
2200,1,3,0,0,0,0,0,2,2,2
530000,3,2,2,10000,1400,4500,0,2,2,2
0,1,3,0,0,0,0,0,2,2,2
0,2,3,1,0,0,0,0,2,2,2
18000,1,3,0,0,0,0,0,2,2,2
5000,3,3,1,0,0,0,0,2,1,2
42000,8,1,6,720,200,0,0,2,2,2
62000,5,1,1,0,0,0,0,2,2,2
750000,4,1,2,11000,2500,100000,0,2,2,2
145000,1,2,0,9800,200,0,0,2,2,2
68000,2,3,1,2000,1750,0,0,2,2,2
145000,1,2,0,5800,5000,0,0,2,2,2
95000,2,2,1,3000,1500,0,0,2,2,2
125000,1,3,0,0,1000,0,0,2,2,2
586000,4,1,2,5000,2500,0,0,2,2,2
252500,5,1,3,2000,4000,20,0,2,2,2
60000,1,3,0,200,2200,0,0,2,2,2
104000,1,3,0,3000,50,0,0,2,2,2
200000,3,1,0,1820,700,1,0,2,2,2
0,1,2,0,0,0,0,0,2,2,2
100000,1,3,0,500,800,1000,0,2,2,2
0,1,2,0,0,200,0,0,2,2,2
0,1,2,0,0,0,0,0,2,2,2
57400,3,2,0,0,0,0,0,2,2,2
33000,2,1,0,0,0,0,0,2,1,2
0,1,2,0,0,0,0,0,2,2,2
0,1,3,0,243,0,0,0,2,2,2
0,1,2,0,0,0,0,0,2,2,2
0,1,2,0,0,0,0,0,2,2,2
100001,2,1,0,1820,200,0,0,1,2,2
141000,3,3,1,1000,1100,0,0,2,2,2
30000,6,1,4,0,100,0,0,2,2,2
116000,1,2,0,1200,2000,2000,0,2,2,2
0,1,3,0,3300,10000,0,0,2,2,2
81000,2,2,0,3000,4000,0,0,1,2,2
50000,2,1,0,0,0,0,0,2,2,2
80000,1,3,0,2600,500,0,0,2,2,2
36000,1,2,0,0,0,0,0,2,2,2
109600,1,3,0,150,0,0,0,1,2,2
4000,1,2,0,0,3000,0,0,2,2,2
21000,1,3,0,1200,500,0,0,2,1,2
55000,1,3,0,2600,100,0,0,2,2,2
50800,1,3,0,0,10,0,0,2,2,2
0,2,2,0,0,0,0,0,2,2,2
125000,4,1,2,3840,150,0,0,1,2,2
175000,2,1,0,10000,0,0,0,2,2,2
0,1,2,0,148,0,0,0,2,2,2
2400,1,2,0,0,200,11,36000,2,2,2
0,1,3,0,1200,40,0,0,2,2,2
130000,1,3,0,2600,500,0,0,2,2,2
42000,1,3,0,0,0,0,0,2,2,2
0,2,2,0,0,0,0,0,2,2,2
0,1,2,0,25,12,0,0,2,2,2
140000,1,2,0,2600,500,0,0,2,2,2
85000,1,3,0,2600,500,0,0,2,2,2
250000,2,1,0,10000,0,1000,0,1,2,2
80600,1,3,0,1200,2000,120,0,2,2,2
175000,3,1,1,2500,5800,4000,0,2,2,2
7680,1,3,0,0,0,0,0,2,2,2
15000,3,3,0,0,0,0,0,1,2,2
22880,2,3,0,0,0,0,0,2,2,2
80000,1,3,0,6600,0,0,0,2,2,2
52000,1,2,0,0,3000,0,0,2,2,2
55000,1,3,0,0,0,0,0,2,2,2
150,3,3,0,3325,13012,0,0,2,2,2
275000,4,1,2,2500,10300,0,0,2,2,2
60000,1,2,0,2000,0,0,0,2,2,2
0,1,3,0,0,0,0,0,2,2,2
0,1,2,0,0,0,0,0,2,2,2
240000,3,1,1,3000,500,0,0,2,2,2
0,1,2,0,0,0,0,0,2,2,2
0,1,3,0,0,0,0,0,2,2,2
0,1,3,0,3000,600,0,0,2,2,2
177000,3,1,1,10000,3000,40500,0,2,2,2
27000,1,3,0,800,300,0,0,2,2,2
0,1,2,0,0,0,0,0,2,2,2
0,1,2,0,3300,100,0,0,2,2,2
249179,4,1,1,0,500,0,0,2,2,2
0,2,3,0,864,400,2150,0,2,2,2
0,2,1,0,7428,0,0,0,2,2,2
0,1,3,0,3300,100,0,0,2,2,2
0,1,3,0,0,0,0,0,2,2,2
70500,1,2,0,5000,0,0,0,2,2,2
0,1,2,0,0,0,0,0,2,2,2
85000,1,2,0,300,40,0,0,2,2,2
40000,1,2,0,0,0,0,0,1,2,2
187996,2,1,0,3792,100,0,0,2,2,2
0,1,2,0,3036,1000,0,0,2,2,2
275000,2,3,0,0,500,0,0,2,2,2
0,1,2,0,300,100,0,0,2,2,2
0,1,3,0,2400,900,0,0,2,2,2
110000,1,2,0,300,40,20,0,2,2,2
65000,1,3,0,0,0,0,0,2,2,2
72800,1,2,0,0,0,200,0,2,2,2
310000,3,1,1,7800,6750,249,0,1,2,2
29820,2,1,0,1080,3000,0,0,2,1,2
71000,3,1,0,10132,900,0,0,2,2,2
0,1,2,0,660,420,0,0,2,2,2
0,1,3,0,0,0,0,0,2,1,2
4000,1,3,0,0,0,0,0,2,1,2
7000,1,3,0,0,0,0,0,2,2,2
19300,4,3,1,10000,4400,0,0,2,2,2
0,3,3,2,0,0,0,0,2,2,2
1170000,4,1,2,5800,2000,750,0,2,2,2
247850,2,1,0,2400,12000,21100,0,2,2,2
0,1,2,0,0,0,0,0,2,2,2
140000,2,1,0,1200,200,0,0,2,2,2
84000,4,1,2,0,0,0,0,1,1,2
-3000,1,2,0,2040,800,0,0,1,2,2
0,2,1,0,1000,0,0,0,2,2,2
140000,2,2,0,12000,3000,0,0,2,2,2
20748,2,2,0,3300,250,0,0,2,2,2
0,1,2,0,0,0,0,0,2,2,2
160000,2,1,0,100,200,0,0,2,2,2
0,2,3,0,0,300,0,0,2,2,2
0,1,3,0,0,0,0,0,2,2,2
240000,2,2,1,4368,600,7000,0,2,2,2
0,1,2,0,0,1500,0,0,2,2,2
2000,2,1,0,432,200,0,0,1,2,2
0,1,2,0,20,20,0,0,2,2,2
297500,4,1,2,15000,2500,0,0,2,2,2
0,3,3,0,150,200,0,0,2,2,2
48000,3,3,0,0,200,0,0,1,2,2
196950,2,1,0,1000,600,500,0,1,2,2
0,1,3,0,20,20,0,0,2,2,2
0,1,3,0,0,0,0,0,2,2,2
27000,2,1,0,0,0,0,0,1,1,2
0,3,3,2,0,0,0,0,2,2,2
580000,5,1,3,4800,1900,51000,0,2,2,2
24000,1,3,0,0,1500,0,0,2,2,2
260000,5,1,3,5000,1300,2150,0,2,1,2
200000,3,2,1,6000,10000,100,0,2,2,2
200000,2,3,1,6000,6000,100,0,2,2,2
825000,3,1,1,11200,3100,13001,0,2,2,2
48229,1,3,0,4000,500,3000,0,2,2,2
33945,1,2,0,1600,50,500,0,2,1,2
350000,1,2,0,500,500,0,0,2,2,2
140000,1,2,0,500,500,0,0,2,2,2
12600,3,1,1,0,0,0,0,2,1,2
250000,1,2,0,500,500,400,0,2,2,2
135300,2,1,0,4800,2900,8010,0,2,1,2
50000,1,3,0,0,60,0,0,2,2,2
18000,3,2,2,0,3500,660,0,1,2,2
92000,5,3,1,100,0,0,0,2,2,2
40000,2,3,1,0,0,0,0,2,2,2
60000,1,2,0,2400,400,0,0,2,2,2
129332,2,3,1,11200,500,0,0,2,2,2
52000,1,3,0,0,0,0,0,2,2,2
47000,1,3,0,0,0,0,0,2,2,2
50000,1,3,0,0,0,0,0,2,2,2
0,1,3,0,20,30,0,0,2,2,2
0,1,2,0,200,120,0,0,2,2,2
0,1,3,0,0,134,0,0,2,2,2
0,1,3,0,20,10,0,0,2,2,2
36000,5,1,2,3300,2000,0,0,2,1,2
29500,3,3,2,0,0,0,0,2,2,2
56000,3,3,2,0,40,0,0,2,2,2
63000,3,3,2,0,0,0,0,2,2,2
0,2,1,0,2000,1500,20000,0,2,2,2
100000,1,2,0,2400,1000,1200,0,2,2,2
80000,1,2,0,800,300,0,0,2,2,2
290800,4,1,1,15000,4950,0,0,2,2,2
0,2,3,0,0,0,0,0,2,2,2
62289,1,3,0,1080,300,0,0,2,2,2
0,1,2,0,0,0,0,0,2,2,2
87000,2,3,0,0,105,0,0,2,2,2
33280,1,3,0,500,500,0,0,2,2,2
96000,1,2,0,500,500,0,0,2,2,2
0,1,3,0,50,100,0,0,2,2,2
13000,1,3,0,0,175,200,0,2,1,2
19000,1,2,0,0,0,0,0,2,2,2
0,2,2,0,0,0,0,0,2,2,2
0,1,2,0,432,300,0,0,2,2,2
0,2,3,1,0,0,0,0,2,2,2
65000,2,3,0,500,500,0,0,2,2,2
0,2,1,0,92,0,0,0,2,2,2
0,1,3,0,0,0,0,0,2,2,2
9900,1,3,0,0,3000,0,0,2,2,2
15000,1,2,0,800,200,0,0,2,2,2
0,2,1,0,18000,1000,0,0,2,2,2
315000,4,1,2,5000,1250,12000,0,1,2,2
216000,3,1,1,5000,1225,1,0,2,2,2
0,1,3,0,92,0,0,0,2,2,2
16000,1,3,0,0,0,0,0,2,2,1
0,1,2,0,0,0,0,0,2,2,2
130000,5,1,3,4200,2950,0,0,2,2,2
79000,5,1,3,3120,50,0,0,2,2,2
180000,4,3,2,10000,1000,0,0,2,2,2
42000,1,3,0,0,250,0,0,2,2,2
0,1,2,0,0,200,0,0,2,2,2
0,1,2,0,0,100,0,0,2,2,2
42000,1,3,0,400,200,1,0,2,1,2
0,1,3,0,0,0,0,0,2,2,2
0,1,3,0,0,200,0,0,2,2,2
100000,3,2,2,6000,11000,0,0,2,2,2
43660,5,2,1,7200,0,0,0,2,2,2
197000,3,1,1,11000,2500,0,0,2,2,2
110000,1,3,0,800,1000,1000,0,2,2,2
90000,1,2,0,800,1000,0,0,2,2,2
77000,4,3,2,0,0,0,0,2,2,1
1500,1,2,0,0,0,0,0,2,2,1
0,2,1,0,4463,2100,0,0,2,2,2
0,1,3,0,92,0,1566,0,2,2,2
134000,2,1,0,1000,200,7,0,2,2,1
168000,1,3,0,3000,4000,15000,0,2,2,2
28000,2,3,1,0,0,0,0,2,2,2
20600,2,2,0,2400,900,20,0,2,2,2
0,1,3,0,50,100,0,0,2,2,2
53000,2,1,0,2000,400,0,0,2,2,2
0,1,3,0,0,0,0,0,2,2,2
0,1,3,0,0,0,0,0,2,2,2
92000,1,2,0,2400,500,0,0,2,2,2
120000,1,2,0,2400,500,0,0,2,2,1
80000,1,3,0,9800,200,0,0,2,2,1
200000,2,1,0,4800,5500,150,0,2,2,2
350000,1,2,0,3600,1000,10000,0,2,2,2
120000,1,2,0,3600,1000,1500,0,2,2,2
163500,2,1,0,6000,3000,3000,0,1,2,2
9000,2,3,1,0,6000,0,0,2,2,2
110000,4,2,0,0,0,0,0,2,2,1
367000,5,1,3,2000,800,180,0,2,2,2
440000,4,1,0,4000,3500,9000,0,1,2,2
280000,3,1,1,2400,300,100,0,2,2,2
137511,1,3,0,9800,200,0,0,2,2,2
40000,1,2,0,3500,900,0,0,2,1,2
275000,4,1,2,4000,2800,0,0,2,2,2
85000,1,3,0,0,500,50,0,2,2,2
14000,1,3,0,73,100,0,0,1,2,1
0,1,3,0,92,0,0,0,2,2,2
0,1,3,0,92,0,0,0,2,2,2
0,1,2,0,0,0,0,0,2,2,2
68500,4,1,0,0,0,0,0,1,1,2
32000,1,2,0,0,0,0,0,2,1,2
65000,1,2,0,1200,300,0,0,2,2,2
135000,1,3,0,1200,500,0,0,2,2,1
173000,4,1,2,1500,1400,125,0,2,1,2
25000,5,1,1,0,0,0,0,2,2,1
10000,2,2,1,0,0,0,0,2,2,1
55305,1,3,0,0,0,0,0,2,2,1
110000,4,1,0,4000,250,0,0,2,2,2
281500,3,1,0,1200,500,0,0,2,2,2
156000,4,1,2,0,600,525,0,2,1,2
10700,3,3,1,2100,3000,0,0,2,2,2
10700,2,2,1,0,0,0,0,2,2,2
9300,1,3,0,0,150,0,0,2,1,2
0,1,2,0,2600,700,0,0,2,2,2
40000,1,2,0,0,2000,0,0,2,2,2
0,1,3,0,0,0,0,0,2,2,2
0,1,2,0,0,0,0,0,2,2,2
0,1,3,0,0,150,0,0,2,2,2
160000,2,1,0,0,1200,20,0,2,2,2
62500,1,3,0,1200,500,0,0,2,2,2
19500,2,3,0,2600,700,0,0,2,2,2
0,5,3,2,0,0,0,0,2,2,2
0,2,3,1,0,0,0,0,2,2,2
335000,4,1,2,400,120,0,0,2,2,2
325000,3,1,1,2400,60,1000,0,1,2,1
250000,4,1,2,5000,1500,2500,0,2,2,2
214000,2,1,0,4800,1500,50,0,1,2,2
376000,3,1,1,6200,800,100,0,2,2,2
38000,3,1,1,3120,50,0,0,2,2,1
240000,3,1,1,18000,15000,30010,0,2,2,2
45000,1,3,0,3500,400,0,0,2,2,2
1600,1,2,0,0,400,0,0,2,2,2
262000,4,1,1,5000,9700,6064,0,1,2,2
0,1,2,0,0,1000,0,0,2,2,2
0,1,2,0,0,1000,0,0,2,2,2
0,1,2,0,0,20,0,0,2,2,2
0,1,3,0,850,40,0,0,2,2,2
230000,1,3,0,1200,500,3000,0,2,2,2
92000,1,2,0,1200,300,0,0,2,2,2
1222499,4,1,2,5000,1500,2000,0,2,2,2
26000,1,3,0,400,0,0,0,2,2,2
65000,2,2,0,0,0,0,0,2,2,1
0,2,1,0,0,0,15,0,2,2,2
140000,4,1,2,1200,5900,0,0,1,2,2
35000,1,2,0,0,0,11,0,2,1,2
375000,6,1,2,0,0,0,0,2,2,2
0,2,1,0,0,0,0,0,2,2,2
175000,4,1,2,5400,700,0,0,1,2,2
48000,2,3,0,10376,1000,80,0,2,2,2
0,1,3,0,0,0,0,0,2,2,2
0,1,2,0,0,0,0,0,2,2,2
